model,sample,gt_mean_jsw_px,pred_mean_jsw_px,gt_median_jsw_px,pred_median_jsw_px,gt_min_jsw_px,pred_min_jsw_px,gt_max_jsw_px,pred_max_jsw_px,gt_std_jsw_px,pred_std_jsw_px,gt_valid_columns,pred_valid_columns,abs_error_px,percent_error
deeplabv3,9020714_mcp2,13.282828282828282,13.363636363636363,7.0,7.0,1.0,2.0,71.0,67.0,15.013152754740753,14.842237399370884,99,99,0.08080808080808133,0.6083650190114108
deeplabv3,9020714_mcp3,11.775280898876405,11.808988764044944,5.0,5.0,2.0,2.0,54.0,54.0,13.433776656553974,13.281630809314416,89,89,0.033707865168539186,0.28625954198473164
deeplabv3,9020856_mcp2,17.49473684210526,17.231578947368423,10.0,10.0,7.0,7.0,70.0,66.0,15.118391507460482,14.670738962896571,95,95,0.2631578947368389,1.504211793020439
deeplabv3,9021791_mcp3,14.507936507936508,14.645669291338583,7.0,7.0,3.0,3.0,76.0,76.0,16.696043648714458,16.568411059135695,126,127,0.1377327834020754,0.9493616361412198
deeplabv3,9022408_mcp4,14.279569892473118,15.67741935483871,7.0,9.0,3.0,3.0,75.0,74.0,17.340589212123376,16.437016506040276,93,93,1.397849462365592,9.789156626506028
deeplabv3,9022408_mcp5,13.283950617283951,12.975308641975309,10.0,9.0,6.0,6.0,58.0,56.0,10.855088774112243,10.678205921167825,81,81,0.30864197530864246,2.323420074349446
deeplabv3,9023348_dip3,7.6,8.28125,4.0,4.0,1.0,2.0,47.0,45.0,10.94995609404615,9.753955527758983,65,64,0.6812500000000004,8.963815789473689
deeplabv3,9023348_mcp2,21.587628865979383,22.03061224489796,12.0,12.5,7.0,7.0,73.0,74.0,17.12161025361495,17.70532842754398,97,98,0.4429833789185764,2.0520242480946473
deeplabv3,9023348_mcp3,14.68131868131868,14.077777777777778,6.0,6.0,1.0,1.0,71.0,63.0,16.85548081265897,15.774260171260563,91,90,0.6035409035409032,4.110944777112439
deeplabv3,9023348_pip3,6.875,6.886075949367089,3.0,4.0,1.0,2.0,44.0,40.0,9.25388431957089,7.68853715534811,80,79,0.011075949367088889,0.16110471806674748
deeplabv3,9023348_pip4,5.267605633802817,5.197183098591549,4.0,4.0,1.0,1.0,43.0,44.0,6.282005929029566,6.303631232309976,71,71,0.07042253521126796,1.3368983957219316
deeplabv3,9023407_mcp2,21.61111111111111,21.02803738317757,12.5,12.0,6.0,7.0,79.0,74.0,18.175499042174845,16.968612004062,108,107,0.5830737279335416,2.698027532854434
deeplabv3,9023407_mcp3,20.357798165137616,18.048076923076923,10.0,10.5,6.0,6.0,76.0,69.0,19.12658121341582,16.276091365801832,109,104,2.309721242060693,11.34563386140674
deeplabv3,9023407_pip4,10.272727272727273,10.0,4.0,4.0,1.0,2.0,49.0,46.0,13.699593665067498,13.352367366340482,77,77,0.2727272727272734,2.6548672566371745
deeplabv3,9024409_mcp2,17.54945054945055,17.384615384615383,9.0,9.0,8.0,7.0,71.0,69.0,14.476402728642235,14.433454142319661,91,91,0.1648351648351678,0.9392611145898727
deeplabv3,9024409_mcp3,16.152173913043477,16.369565217391305,7.5,7.5,4.0,4.0,61.0,60.0,15.682955842880968,15.619606819707993,92,92,0.21739130434782794,1.345895020188437
deeplabv3,9024409_mcp4,14.5,13.76923076923077,8.0,8.0,4.0,5.0,51.0,53.0,13.570093437314124,12.311057232322284,78,78,0.73076923076923,5.039787798408482
deeplabv3,9024409_pip5,4.864406779661017,5.068965517241379,2.0,2.0,1.0,1.0,32.0,35.0,6.953739701378697,6.979927054666553,59,58,0.2045587375803617,4.205214465937749
deeplabv3,9024900_dip3,7.615384615384615,8.492537313432836,5.0,5.0,3.0,3.0,33.0,35.0,6.84485726702297,7.740903442063721,65,67,0.8771526980482207,11.518166742047343
deeplabv3,9024900_mcp2,20.81111111111111,21.032967032967033,15.0,15.0,9.0,9.0,70.0,71.0,15.64601081173689,16.118687911487218,90,91,0.22185592185592284,1.0660455401512579
deeplabv3,9024900_mcp3,20.428571428571427,20.571428571428573,11.0,12.0,6.0,6.0,74.0,75.0,18.39365462903566,18.00680143610141,98,98,0.1428571428571459,0.6993006993007143
deeplabv3,9024900_mcp4,19.710843373493976,20.75,11.0,12.0,7.0,8.0,75.0,78.0,16.57442515347785,17.750167671910944,83,84,1.0391566265060241,5.27200488997555
deeplabv3,9025191_dip3,8.783333333333333,8.288135593220339,4.0,4.0,3.0,3.0,39.0,35.0,9.891227875693133,8.873978045639726,60,59,0.4951977401129941,5.637924934872799
deeplabv3,9028904_mcp5,17.956043956043956,18.23913043478261,8.0,8.5,5.0,4.0,68.0,66.0,16.704222068063114,17.04557163275361,91,92,0.2830864787386531,1.5765526049704672
deeplabv3,9029415_dip4,8.73134328358209,8.701492537313433,5.0,5.0,4.0,4.0,36.0,38.0,8.331888194290439,8.354130134828269,67,67,0.029850746268657247,0.34188034188034794
deeplabv3,9029415_mcp2,19.52,19.752475247524753,13.5,13.0,6.0,6.0,73.0,79.0,15.873550327510225,16.94861537648667,100,101,0.23247524752475357,1.190959259860418
deeplabv3,9029415_mcp5,24.244897959183675,23.484536082474225,15.5,13.0,9.0,7.0,78.0,76.0,19.65729922305426,19.82714654832354,98,97,0.7603618767094495,3.1361727238016015
deeplabv3,9030418_dip3,10.948717948717949,11.025641025641026,7.0,7.0,3.0,3.0,50.0,48.0,11.316991350537446,11.194062481757745,78,78,0.07692307692307665,0.7025761124121754
deeplabv3,9030418_dip4,8.557142857142857,7.814285714285714,5.0,4.0,3.0,2.0,44.0,46.0,10.42063298637538,10.384456595099726,70,70,0.7428571428571429,8.681135225375627
deeplabv3,9030925_dip3,8.152542372881356,7.516666666666667,4.0,4.0,3.0,3.0,40.0,36.0,8.825643606092637,7.879280141964465,59,60,0.6358757062146898,7.799722799722805
deeplabv3,9030925_dip4,7.543859649122807,7.473684210526316,4.0,4.0,2.0,2.0,35.0,34.0,8.867583731967775,8.863695445631501,57,57,0.07017543859649145,0.9302325581395376
deeplabv3,9034991_dip3,9.0,9.757575757575758,6.0,7.0,5.0,5.0,34.0,34.0,6.466481625689863,7.135189377751791,65,66,0.7575757575757578,8.417508417508419
deeplabv3,9034991_dip4,7.903225806451613,8.306451612903226,6.0,5.0,4.0,4.0,34.0,34.0,6.100527944946729,7.058713923064079,62,62,0.403225806451613,5.102040816326531
deeplabv3,9036287_mcp4,21.776785714285715,21.625,14.0,14.0,10.0,10.0,79.0,77.0,17.162412116843228,16.883595694384194,112,112,0.1517857142857153,0.6970069700697054
deeplabv3,9036287_mcp5,18.294642857142858,19.87719298245614,15.0,13.0,6.0,5.0,72.0,77.0,12.997690998828231,15.705703707976854,112,114,1.5825501253132828,8.650347195465478
deeplabv3,9042459_dip3,4.1875,4.666666666666667,3.0,4.0,2.0,3.0,19.0,22.0,2.9976118967160064,3.566822426505449,48,48,0.47916666666666696,11.44278606965175
deeplabv3,9043005_dip3,9.928571428571429,8.691176470588236,5.0,5.0,4.0,4.0,36.0,35.0,9.112505423978678,8.351219271567434,70,68,1.2373949579831933,12.462970799830723
deeplabv3,9043005_mcp4,10.432098765432098,10.333333333333334,6.0,6.0,1.0,1.0,49.0,50.0,11.585365685394633,11.149932181601867,81,81,0.0987654320987641,0.9467455621301647
deeplabv3,9043005_pip3,8.83529411764706,9.5,3.0,3.0,1.0,1.0,48.0,47.0,12.661053816212307,13.03648725692623,85,80,0.6647058823529406,7.523302263648461
deeplabv3,9043446_mcp2,21.5,21.372340425531913,14.5,15.0,8.0,8.0,66.0,64.0,15.207605879813716,14.927472917875205,94,94,0.12765957446808684,0.5937654626422645
deeplabv3,9043446_mcp4,16.436781609195403,16.04597701149425,9.0,9.0,7.0,7.0,61.0,60.0,13.67664436681065,13.39746763339913,87,87,0.39080459770115183,2.377622377622392
deeplabv3,9043446_pip3,10.666666666666666,10.285714285714286,5.0,5.0,2.0,3.0,53.0,50.0,12.92131252854436,12.370829194762427,84,84,0.3809523809523796,3.5714285714285587
deeplabv3,9043507_pip5,5.030769230769231,5.6923076923076925,2.0,2.0,1.0,1.0,38.0,41.0,8.375732768437876,8.895847046490639,65,65,0.6615384615384619,13.14984709480123
deeplabv3,9044005_dip3,8.233333333333333,7.311475409836065,6.0,4.0,4.0,3.0,29.0,30.0,6.064560073813177,6.562538951907026,60,61,0.9218579234972673,11.196654941262356
deeplabv3,9044005_dip4,7.237288135593221,7.305084745762712,5.0,4.0,4.0,3.0,29.0,29.0,6.677406842279185,6.644111034103518,59,59,0.06779661016949134,0.9367681498829014
deeplabv3,9044005_mcp4,16.0,15.987804878048781,9.0,9.0,6.0,6.0,66.0,65.0,13.817627483337821,13.523686449390922,82,82,0.012195121951219079,0.07621951219511924
deeplabv3,9044005_mcp5,15.419753086419753,15.19277108433735,10.0,9.0,5.0,4.0,54.0,53.0,13.104390177125463,13.347494536180967,81,83,0.22698200208240316,1.4720209902862014
deeplabv3,9044005_pip5,7.433333333333334,7.216666666666667,4.0,4.0,3.0,3.0,32.0,32.0,7.267201815157071,7.227474585834867,60,60,0.21666666666666679,2.914798206278028
deeplabv3,9044788_mcp2,15.453488372093023,15.476744186046512,8.0,8.0,3.0,3.0,70.0,68.0,15.289194373002335,14.97961928924892,86,86,0.023255813953488413,0.15048908954100856
deeplabv3,9046012_dip4,4.6,4.857142857142857,2.0,2.5,1.0,1.0,25.0,26.0,5.378746051907367,5.553083350164803,55,56,0.2571428571428571,5.590062111801243
deeplabv3,9047519_mcp2,13.188888888888888,13.411111111111111,9.0,9.0,5.0,6.0,47.0,48.0,9.4102715091831,9.291447016171432,90,90,0.2222222222222232,1.6849199663016081
deeplabv3,9047519_mcp3,12.555555555555555,11.82716049382716,7.0,7.0,5.0,5.0,56.0,56.0,11.767290928776646,11.303654083565563,81,81,0.7283950617283956,5.8013765978367795
deeplabv3,9047519_mcp4,10.131578947368421,10.013157894736842,5.0,5.0,3.0,3.0,56.0,52.0,11.13120566750019,10.899654051792353,76,76,0.11842105263157876,1.168831168831167
deeplabv3,9047519_pip3,9.602941176470589,10.318840579710145,7.0,7.0,3.0,3.0,50.0,54.0,9.973700277822365,11.017104953402928,68,69,0.7158994032395558,7.455001442617119
deeplabv3,9047519_pip4,8.522388059701493,8.985294117647058,5.0,5.0,3.0,3.0,46.0,47.0,9.173873039015573,10.366082485199767,67,68,0.46290605794556505,5.431647264860395
deeplabv3,9048898_dip3,8.5,8.703125,5.0,5.0,2.0,2.0,34.0,34.0,8.268917704270613,8.358527994472173,64,64,0.203125,2.389705882352941
deeplabv3,9048898_pip3,9.64,9.533333333333333,3.0,4.0,1.0,2.0,50.0,48.0,12.134402883262666,12.021462288571868,75,75,0.10666666666666735,1.1065006915629392
deeplabv3,9048898_pip5,4.344827586206897,4.2105263157894735,2.0,2.0,1.0,1.0,24.0,24.0,5.51971927115342,4.979737335795735,58,57,0.13430127041742335,3.0910609857978386
deeplabv3,9048979_mcp5,8.781818181818181,9.127272727272727,7.0,6.0,3.0,3.0,27.0,28.0,6.192931187589191,6.401859234073532,55,55,0.3454545454545457,3.9337474120082843
deeplabv3,9049507_mcp4,17.573170731707318,17.865853658536587,10.0,10.0,6.0,5.0,68.0,66.0,15.996211813597768,16.32352947481547,82,82,0.29268292682926855,1.6655100624566286
deeplabv3,9049999_dip3,9.675675675675675,9.64864864864865,5.0,5.0,4.0,3.0,42.0,44.0,9.864087344405307,9.74323387187014,74,74,0.027027027027026307,0.27932960893854003
deeplabv3,9049999_mcp5,20.127659574468087,19.914893617021278,10.0,9.0,4.0,3.0,75.0,74.0,18.749884562795394,18.61345862568156,94,94,0.21276595744680904,1.0570824524312923
deeplabv3,9049999_pip5,6.924242424242424,7.166666666666667,2.5,3.0,1.0,1.0,41.0,40.0,9.730163357905845,9.46217883380082,66,66,0.2424242424242431,3.5010940919037297
deeplabv3,9050299_mcp4,15.402597402597403,15.61038961038961,7.0,7.0,3.0,3.0,62.0,65.0,16.373291317819245,16.781371741027055,77,77,0.20779220779220786,1.3490725126475553
deeplabv3,9055038_mcp3,16.45631067961165,16.728155339805824,11.0,11.0,6.0,6.0,69.0,74.0,14.085575282859743,14.669295702352377,103,103,0.27184466019417286,1.651917404129782
deeplabv3,9055038_mcp5,18.98876404494382,18.318181818181817,14.0,14.0,9.0,9.0,72.0,61.0,12.063962847920688,10.789878942940268,89,88,0.6705822267620043,3.531468531468543
deeplabv3,9057976_mcp5,19.813953488372093,20.54022988505747,11.0,11.0,5.0,5.0,76.0,80.0,18.216726040256074,19.189199906473462,86,87,0.7262763966853782,3.6654794668393507
deeplabv3,9058469_mcp3,17.71578947368421,18.895833333333332,10.0,10.0,8.0,7.0,72.0,77.0,16.422489815650742,18.265677721860992,95,96,1.1800438596491212,6.66097246979599
deeplabv3,9058960_pip5,6.316666666666666,6.11864406779661,3.0,3.0,2.0,2.0,33.0,38.0,7.531028408450528,7.961953481790359,60,59,0.19802259887005658,3.134922409552347
deeplabv3,9061936_dip3,6.147058823529412,6.588235294117647,4.0,4.0,2.0,2.0,37.0,39.0,6.977410411847888,7.976500954306244,68,68,0.4411764705882346,7.1770334928229556
deeplabv3,9061936_mcp2,18.632653061224488,18.73469387755102,11.5,11.5,7.0,7.0,73.0,74.0,15.855461786762007,15.850417505869386,98,98,0.10204081632653228,0.547645125958388
deeplabv3,9061936_mcp3,18.1,18.2,8.5,7.5,5.0,5.0,78.0,78.0,20.213609276920337,20.307141600924535,100,100,0.09999999999999787,0.552486187845292
deeplabv3,9061936_mcp4,15.976190476190476,15.75,9.0,9.0,5.0,5.0,80.0,79.0,16.74314087738347,16.53342573898908,84,84,0.22619047619047628,1.4157973174366623
deeplabv3,9061936_mcp5,18.63953488372093,18.6046511627907,10.0,10.0,6.0,6.0,71.0,69.0,16.594978780158154,16.446728005521795,86,86,0.03488372093023173,0.18714909544603422
deeplabv3,9063928_dip5,7.148148148148148,6.981481481481482,6.0,5.5,4.0,4.0,21.0,23.0,3.7634076727595507,4.183259143834133,54,54,0.16666666666666607,2.3316062176165717
deeplabv3,9063928_pip3,9.85897435897436,10.240506329113924,6.0,7.0,4.0,4.0,44.0,45.0,9.016685898326843,9.803403167659763,78,79,0.3815319701395641,3.8698951457589073
deeplabv3,9065433_dip3,7.476923076923077,7.246153846153846,5.0,5.0,2.0,2.0,43.0,40.0,9.043667894946323,8.775894903709066,65,65,0.23076923076923084,3.0864197530864206
deeplabv3,9065433_dip4,5.790322580645161,5.612903225806452,4.0,3.0,1.0,2.0,34.0,34.0,6.655429742490868,6.658380212570538,62,62,0.17741935483870908,3.0640668523676777
deeplabv3,9065433_dip5,4.24,5.230769230769231,3.0,4.0,3.0,3.0,20.0,27.0,3.010382035556285,4.513293972832603,50,52,0.9907692307692306,23.367198838896947
deeplabv3,9065433_mcp3,17.836734693877553,17.612244897959183,9.0,9.0,7.0,7.0,65.0,65.0,16.608759600289986,16.538534256958698,98,98,0.2244897959183696,1.2585812356979529
deeplabv3,9065433_mcp4,18.50537634408602,18.17391304347826,9.0,10.0,5.0,5.0,67.0,67.0,18.836377328984216,18.21228007575262,93,92,0.3314633006077585,1.7911729782987533
deeplabv3,9065433_mcp5,16.593023255813954,15.571428571428571,9.0,9.0,6.0,6.0,55.0,59.0,13.447034692552666,13.520078291445014,86,84,1.0215946843853825,6.1567724496946665
deeplabv3,9065820_dip4,6.177215189873418,7.294871794871795,2.0,4.0,1.0,2.0,39.0,38.0,8.3949344184694,9.104956348701984,79,78,1.117656604998377,18.093211433375362
deeplabv3,9065820_pip4,9.2,9.22340425531915,3.0,3.0,1.0,1.0,56.0,50.0,13.860659967578819,12.8710083713807,95,94,0.023404255319150025,0.25439407955597854
deeplabv3,9066425_mcp2,21.45977011494253,19.709302325581394,15.0,13.0,10.0,8.0,64.0,64.0,14.00722686847236,14.245249129764785,87,86,1.7504677893611351,8.156973630124197
deeplabv3,9066425_mcp3,15.870967741935484,15.870967741935484,10.0,10.0,5.0,5.0,71.0,69.0,14.177997345919307,14.112623653144848,93,93,0.0,0.0
deeplabv3,9066425_mcp5,21.646341463414632,21.195121951219512,12.0,11.5,10.0,8.0,67.0,65.0,15.036031481500396,15.809412929652064,82,82,0.45121951219512013,2.084507042253513
deeplabv3,9066677_dip4,9.272727272727273,7.857142857142857,4.0,4.0,3.0,3.0,39.0,38.0,9.638221661925384,8.52607046364387,66,63,1.4155844155844166,15.26610644257704
deeplabv3,9066677_dip5,5.846153846153846,5.1568627450980395,3.0,3.0,1.0,1.0,29.0,23.0,6.377196802142335,5.296586207336696,52,51,0.6892911010558063,11.79050567595458
deeplabv3,9066677_mcp2,22.0,22.893203883495147,15.0,15.0,11.0,10.0,73.0,77.0,14.884372827077584,16.506493350946446,101,103,0.893203883495147,4.060017652250669
deeplabv3,9066677_mcp3,20.0,20.0,13.0,13.0,8.0,9.0,74.0,75.0,16.2886582734587,15.845736923247738,103,103,0.0,0.0
deeplabv3,9067425_dip4,8.869565217391305,9.114285714285714,6.0,5.0,3.0,3.0,33.0,36.0,8.251329350041008,8.864927454610681,69,70,0.24472049689440922,2.7591036414565746
deeplabv3,9067425_mcp4,20.73,21.574257425742573,13.0,14.0,8.0,9.0,77.0,79.0,17.86048991489315,18.470927938358404,100,101,0.8442574257425726,4.07263591771622
deeplabv3,9067425_pip3,8.3125,9.0,4.0,4.0,3.0,3.0,47.0,48.0,10.89907536215802,11.714715869419734,80,81,0.6875,8.270676691729323
deeplabv3,9067913_mcp5,18.348837209302324,18.186046511627907,12.0,12.0,6.0,6.0,74.0,75.0,15.442140653103875,15.57689973326407,86,86,0.16279069767441712,0.8871989860582937
deeplabv3,9067913_pip3,8.390243902439025,8.590361445783133,6.0,6.0,2.0,3.0,41.0,45.0,7.747156988465268,8.726135987190855,82,83,0.20011754334410803,2.385121882880357
deeplabv3,9067913_pip5,5.954545454545454,4.761904761904762,5.0,4.0,2.0,2.0,29.0,24.0,5.214873304431012,3.6675941931370866,66,63,1.1926406926406923,20.029080334423842
deeplabv3,9068197_dip4,5.366666666666666,5.491525423728813,3.0,4.0,1.0,3.0,30.0,28.0,7.280033577456143,5.179401448816041,60,59,0.12485875706214689,2.32656069059901
deeplabv3,9068453_dip4,7.963636363636364,8.036363636363637,5.0,5.0,4.0,4.0,31.0,29.0,6.550402170480933,6.838297598787784,55,55,0.0727272727272732,0.9132420091324259
deeplabv3,9068453_pip4,7.064516129032258,7.0,3.0,4.0,1.0,2.0,40.0,38.0,9.177235102181244,8.641609766405718,62,62,0.06451612903225801,0.9132420091324194
deeplabv3,9068894_pip3,11.025974025974026,9.853333333333333,5.0,5.0,1.0,1.0,49.0,46.0,13.575162600709023,12.187089708193486,77,75,1.1726406926406927,10.6352571652925
deeplabv3,9071669_dip4,8.423728813559322,8.85,5.0,5.0,4.0,4.0,32.0,36.0,7.431502778952354,8.150306742693799,59,60,0.42627118644067785,5.060362173038229
deeplabv3,9072956_dip4,7.370967741935484,7.274193548387097,5.0,5.0,3.0,4.0,31.0,29.0,6.27651503614541,5.946452872847025,62,62,0.09677419354838701,1.3129102844638938
deeplabv3,9072956_dip5,7.122448979591836,5.416666666666667,5.0,4.0,4.0,3.0,29.0,25.0,5.278499528067146,4.48531554693263,49,48,1.7057823129251695,23.949379178605533
deeplabv3,9072956_pip5,6.919354838709677,7.344262295081967,5.0,4.0,2.0,2.0,34.0,67.0,7.051191587921389,11.368471278491661,62,61,0.4249074563722903,6.140853681837297
deeplabv3,9073948_dip4,8.766666666666667,8.11864406779661,5.0,5.0,4.0,3.0,35.0,32.0,7.996596498233205,7.408389073875807,60,59,0.6480225988700568,7.391892762776312
deeplabv3,9075939_mcp5,12.605633802816902,12.916666666666666,7.0,7.0,5.0,5.0,40.0,44.0,9.537884244731618,10.727366353811586,71,72,0.31103286384976414,2.4674115456238273
