model,sample,gt_mean_jsw_px,pred_mean_jsw_px,gt_median_jsw_px,pred_median_jsw_px,gt_min_jsw_px,pred_min_jsw_px,gt_max_jsw_px,pred_max_jsw_px,gt_std_jsw_px,pred_std_jsw_px,gt_valid_columns,pred_valid_columns,abs_error_px,percent_error
attention_unet,9024900_mcp2,20.81111111111111,18.623655913978496,15.0,12.0,9.0,5.0,70.0,72.0,15.64601081173689,15.88731419169681,90,93,2.187455197132614,10.510996676024307
attention_unet,9024900_mcp3,20.428571428571427,19.387755102040817,11.0,11.0,6.0,5.0,74.0,76.0,18.39365462903566,18.085191062766235,98,98,1.04081632653061,5.0949050949050845
attention_unet,9024900_mcp4,19.710843373493976,18.654761904761905,11.0,9.0,7.0,4.0,75.0,79.0,16.57442515347785,17.880885010335323,83,84,1.0560814687320708,5.357870532075909
attention_unet,9025191_dip3,8.783333333333333,7.4576271186440675,4.0,3.0,3.0,2.0,39.0,39.0,9.891227875693133,9.433661391569554,60,59,1.3257062146892657,15.093429389251604
attention_unet,9028904_mcp5,17.956043956043956,17.97826086956522,8.0,8.0,5.0,2.0,68.0,67.0,16.704222068063114,17.87941387332611,91,92,0.022216913521262427,0.12372944494705514
attention_unet,9029415_dip4,8.73134328358209,8.522388059701493,5.0,5.0,4.0,4.0,36.0,36.0,8.331888194290439,8.161354527895886,67,67,0.20895522388059717,2.393162393162395
attention_unet,9029415_mcp2,19.52,19.346534653465348,13.5,13.0,6.0,5.0,73.0,77.0,15.873550327510225,16.517878488884453,100,101,0.17346534653465184,0.8886544392144049
attention_unet,9029415_mcp5,24.244897959183675,24.060606060606062,15.5,16.0,9.0,8.0,78.0,78.0,19.65729922305426,20.047830776036836,98,99,0.1842918985776123,0.7601265177022729
attention_unet,9030418_dip3,10.948717948717949,10.7875,7.0,6.0,3.0,4.0,50.0,47.0,11.316991350537446,11.128447499539186,78,80,0.16121794871794926,1.4724824355971946
attention_unet,9030418_dip4,8.557142857142857,8.5,5.0,4.0,3.0,2.0,44.0,45.0,10.42063298637538,10.556725081408743,70,72,0.05714285714285694,0.6677796327211997
attention_unet,9030925_dip3,8.152542372881356,8.016129032258064,4.0,4.0,3.0,2.0,40.0,42.0,8.825643606092637,9.632759855563908,59,62,0.13641334062329236,1.673261350680717
attention_unet,9030925_dip4,7.543859649122807,6.052631578947368,4.0,3.0,2.0,1.0,35.0,34.0,8.867583731967775,8.195893393242052,57,57,1.4912280701754392,19.767441860465123
attention_unet,9034991_dip3,9.0,7.651515151515151,6.0,6.0,5.0,1.0,34.0,35.0,6.466481625689863,6.498233849197899,65,66,1.3484848484848486,14.983164983164984
attention_unet,9034991_dip4,7.903225806451613,8.09375,6.0,5.0,4.0,4.0,34.0,37.0,6.100527944946729,7.590534298552376,62,64,0.190524193548387,2.4107142857142843
attention_unet,9036287_mcp4,21.776785714285715,20.765765765765767,14.0,14.0,10.0,10.0,79.0,77.0,17.162412116843228,16.15017081044023,112,111,1.011019948519948,4.642650030103902
attention_unet,9036287_mcp5,18.294642857142858,17.17117117117117,15.0,14.0,6.0,3.0,72.0,71.0,12.997690998828231,13.700709440350108,112,111,1.123471685971687,6.1409872537251795
attention_unet,9042459_dip3,4.1875,3.9375,3.0,3.0,2.0,2.0,19.0,20.0,2.9976118967160064,3.6765373768443226,48,48,0.25,5.970149253731343
attention_unet,9043005_dip3,9.928571428571429,8.928571428571429,5.0,4.0,4.0,3.0,36.0,38.0,9.112505423978678,9.349287869857756,70,70,1.0,10.071942446043165
attention_unet,9043005_mcp4,10.432098765432098,11.05,6.0,5.0,1.0,1.0,49.0,53.0,11.585365685394633,12.902422253205017,81,80,0.6179012345679027,5.923076923076938
attention_unet,9043005_pip3,8.83529411764706,8.4375,3.0,3.0,1.0,1.0,48.0,51.0,12.661053816212307,12.310405913291406,85,80,0.3977941176470594,4.502330226364854
attention_unet,9043446_mcp2,21.5,19.96842105263158,14.5,14.0,8.0,5.0,66.0,64.0,15.207605879813716,15.693413054412312,94,95,1.5315789473684198,7.123623011015906
attention_unet,9043446_mcp4,16.436781609195403,14.551724137931034,9.0,8.0,7.0,3.0,61.0,60.0,13.67664436681065,14.457037915949812,87,87,1.8850574712643695,11.468531468531479
attention_unet,9043446_pip3,10.666666666666666,11.31764705882353,5.0,6.0,2.0,3.0,53.0,54.0,12.92131252854436,12.030560854077745,84,85,0.650980392156864,6.102941176470599
attention_unet,9043507_pip5,5.030769230769231,4.46875,2.0,2.0,1.0,1.0,38.0,36.0,8.375732768437876,8.040850293190392,65,64,0.5620192307692307,11.17163608562691
attention_unet,9044005_dip3,8.233333333333333,6.966666666666667,6.0,4.5,4.0,3.0,29.0,30.0,6.064560073813177,6.234224535221326,60,60,1.2666666666666657,15.384615384615374
attention_unet,9044005_dip4,7.237288135593221,6.288135593220339,5.0,3.0,4.0,3.0,29.0,28.0,6.677406842279185,6.742354986299334,59,59,0.9491525423728815,13.114754098360656
attention_unet,9044005_mcp4,16.0,14.80722891566265,9.0,8.0,6.0,5.0,66.0,64.0,13.817627483337821,13.894141810793535,82,83,1.19277108433735,7.454819277108438
attention_unet,9044005_mcp5,15.419753086419753,14.853658536585366,10.0,9.5,5.0,3.0,54.0,53.0,13.104390177125463,13.293242324322492,81,82,0.5660945498343875,3.6712296666601585
attention_unet,9044005_pip5,7.433333333333334,6.5,4.0,3.0,3.0,2.0,32.0,35.0,7.267201815157071,7.133255451288236,60,60,0.9333333333333336,12.556053811659195
attention_unet,9044788_mcp2,15.453488372093023,14.341176470588236,8.0,7.0,3.0,3.0,70.0,68.0,15.289194373002335,14.91272882368811,86,85,1.1123119015047873,7.197804629752574
attention_unet,9046012_dip4,4.6,4.4,2.0,2.0,1.0,1.0,25.0,26.0,5.378746051907367,5.234848265579085,55,55,0.1999999999999993,4.347826086956506
attention_unet,9047519_mcp2,13.188888888888888,12.685393258426966,9.0,9.0,5.0,4.0,47.0,43.0,9.4102715091831,8.857924155859871,90,89,0.5034956304619218,3.8175742831990704
attention_unet,9047519_mcp3,12.555555555555555,12.132530120481928,7.0,7.0,5.0,3.0,56.0,58.0,11.767290928776646,13.198914782277201,81,83,0.4230254350736278,3.369229128905
attention_unet,9047519_mcp4,10.131578947368421,10.636363636363637,5.0,6.0,3.0,4.0,56.0,56.0,11.13120566750019,11.305565909900011,76,77,0.5047846889952154,4.982290436835893
attention_unet,9047519_pip3,9.602941176470589,10.228571428571428,7.0,8.0,3.0,2.0,50.0,54.0,9.973700277822365,11.107489659261999,68,70,0.625630252100839,6.514985779916853
attention_unet,9047519_pip4,8.522388059701493,7.7611940298507465,5.0,5.0,3.0,2.0,46.0,45.0,9.173873039015573,9.045638104829667,67,67,0.7611940298507465,8.931698774080562
attention_unet,9048898_dip3,8.5,8.153846153846153,5.0,5.0,2.0,2.0,34.0,35.0,8.268917704270613,8.348617148008623,64,65,0.3461538461538467,4.072398190045255
attention_unet,9048898_pip3,9.64,9.855263157894736,3.0,3.0,1.0,1.0,50.0,51.0,12.134402883262666,12.767870806471528,75,76,0.2152631578947357,2.233020310111366
attention_unet,9048898_pip5,4.344827586206897,4.456140350877193,2.0,2.0,1.0,1.0,24.0,26.0,5.51971927115342,5.712621223524235,58,57,0.11131276467029583,2.561960456697285
attention_unet,9048979_mcp5,8.781818181818181,9.964912280701755,7.0,7.0,3.0,3.0,27.0,39.0,6.192931187589191,7.627201809867475,55,57,1.1830940988835739,13.472086012131795
attention_unet,9049507_mcp4,17.573170731707318,17.548780487804876,10.0,10.0,6.0,5.0,68.0,64.0,15.996211813597768,16.14126089841927,82,82,0.02439024390244171,0.13879250520473424
attention_unet,9049999_dip3,9.675675675675675,9.108108108108109,5.0,4.5,4.0,3.0,42.0,41.0,9.864087344405307,9.91118337436073,74,74,0.5675675675675667,5.865921787709488
attention_unet,9049999_mcp5,20.127659574468087,20.263157894736842,10.0,10.0,4.0,3.0,75.0,74.0,18.749884562795394,19.096547236175713,94,95,0.13549832026875563,0.6731946144430776
attention_unet,9049999_pip5,6.924242424242424,7.074626865671642,2.5,3.0,1.0,1.0,41.0,43.0,9.730163357905845,9.701997690637171,66,67,0.15038444142921836,2.1718540775335695
attention_unet,9050299_mcp4,15.402597402597403,14.311688311688311,7.0,6.0,3.0,2.0,62.0,59.0,16.373291317819245,16.317674060968162,77,77,1.0909090909090917,7.082630691399667
attention_unet,9055038_mcp3,16.45631067961165,16.14423076923077,11.0,10.0,6.0,5.0,69.0,75.0,14.085575282859743,15.089106022628716,103,104,0.3120799103808807,1.8964147946448795
attention_unet,9055038_mcp5,18.98876404494382,17.89887640449438,14.0,13.0,9.0,7.0,72.0,66.0,12.063962847920688,12.406092145919228,89,89,1.0898876404494402,5.739644970414211
attention_unet,9057976_mcp5,19.813953488372093,19.86046511627907,11.0,11.0,5.0,5.0,76.0,76.0,18.216726040256074,18.396892299931928,86,86,0.04651162790697683,0.23474178403755913
attention_unet,9058469_mcp3,17.71578947368421,17.378947368421052,10.0,10.0,8.0,6.0,72.0,72.0,16.422489815650742,16.642481436542177,95,95,0.33684210526315894,1.9013666072489661
attention_unet,9058960_pip5,6.316666666666666,5.9,3.0,3.0,2.0,1.0,33.0,33.0,7.531028408450528,7.531489449858729,60,60,0.4166666666666661,6.5963060686015735
attention_unet,9061936_dip3,6.147058823529412,6.885714285714286,4.0,4.0,2.0,1.0,37.0,42.0,6.977410411847888,9.466546899692709,68,70,0.738655462184874,12.016404647983595
attention_unet,9061936_mcp2,18.632653061224488,18.424242424242426,11.5,11.0,7.0,4.0,73.0,77.0,15.855461786762007,17.04663295589923,98,99,0.2084106369820624,1.1185236815028543
attention_unet,9061936_mcp3,18.1,17.4,8.5,8.0,5.0,3.0,78.0,79.0,20.213609276920337,20.40833163195855,100,100,0.7000000000000028,3.867403314917142
attention_unet,9061936_mcp4,15.976190476190476,14.698795180722891,9.0,9.0,5.0,4.0,80.0,73.0,16.74314087738347,14.87355131328401,84,83,1.277395295467585,7.995618838992334
attention_unet,9061936_mcp5,18.63953488372093,16.511627906976745,10.0,8.0,6.0,4.0,71.0,69.0,16.594978780158154,17.040815698654225,86,86,2.1279069767441854,11.416094822208356
attention_unet,9063928_dip5,7.148148148148148,6.781818181818182,6.0,5.0,4.0,4.0,21.0,23.0,3.7634076727595507,4.163437867439967,54,55,0.36632996632996573,5.124823363165324
attention_unet,9063928_pip3,9.85897435897436,9.256410256410257,6.0,7.0,4.0,3.0,44.0,43.0,9.016685898326843,8.160938698892076,78,78,0.6025641025641022,6.111833550065016
attention_unet,9065433_dip3,7.476923076923077,6.848484848484849,5.0,4.0,2.0,1.0,43.0,42.0,9.043667894946323,8.990301886329856,65,66,0.6284382284382284,8.405038034667664
attention_unet,9065433_dip4,5.790322580645161,5.17741935483871,4.0,3.0,1.0,1.0,34.0,34.0,6.655429742490868,6.437100613475952,62,62,0.6129032258064511,10.584958217270186
attention_unet,9065433_dip5,4.24,4.58,3.0,4.0,3.0,3.0,20.0,25.0,3.010382035556285,3.752812278811718,50,50,0.33999999999999986,8.0188679245283
attention_unet,9065433_mcp3,17.836734693877553,15.505154639175258,9.0,8.0,7.0,4.0,65.0,63.0,16.608759600289986,16.584754961742277,98,97,2.331580054702295,13.071787492038037
attention_unet,9065433_mcp4,18.50537634408602,17.870967741935484,9.0,9.0,5.0,4.0,67.0,67.0,18.836377328984216,18.504417261920477,93,93,0.6344086021505362,3.4282393957001664
attention_unet,9065433_mcp5,16.593023255813954,16.093023255813954,9.0,9.0,6.0,5.0,55.0,56.0,13.447034692552666,13.73471912579851,86,86,0.5,3.0133146461107216
attention_unet,9065820_dip4,6.177215189873418,5.2025316455696204,2.0,2.0,1.0,1.0,39.0,39.0,8.3949344184694,8.679059254328074,79,79,0.9746835443037973,15.778688524590162
attention_unet,9065820_pip4,9.2,11.15,3.0,3.0,1.0,1.0,56.0,57.0,13.860659967578819,15.685263784839579,95,80,1.950000000000001,21.195652173913057
attention_unet,9066425_mcp2,21.45977011494253,21.06896551724138,15.0,14.0,10.0,9.0,64.0,80.0,14.00722686847236,14.907988372703073,87,87,0.3908045977011483,1.8211033743974239
attention_unet,9066425_mcp3,15.870967741935484,15.408602150537634,10.0,9.0,5.0,4.0,71.0,74.0,14.177997345919307,14.46332890424101,93,93,0.46236559139784994,2.913279132791331
attention_unet,9066425_mcp5,21.646341463414632,21.14814814814815,12.0,12.0,10.0,9.0,67.0,59.0,15.036031481500396,14.10376984111477,82,81,0.4981933152664837,2.3015127803860094
attention_unet,9066677_dip4,9.272727272727273,8.125,4.0,4.0,3.0,2.0,39.0,37.0,9.638221661925384,9.023407061636973,66,64,1.1477272727272734,12.377450980392164
attention_unet,9066677_dip5,5.846153846153846,5.519230769230769,3.0,3.0,1.0,1.0,29.0,29.0,6.377196802142335,6.200156277854816,52,52,0.32692307692307665,5.59210526315789
attention_unet,9066677_mcp2,22.0,22.30392156862745,15.0,15.0,11.0,10.0,73.0,79.0,14.884372827077584,15.798851544067864,101,102,0.3039215686274517,1.3814616755793259
attention_unet,9066677_mcp3,20.0,19.203883495145632,13.0,12.0,8.0,7.0,74.0,77.0,16.2886582734587,16.30495738736849,103,103,0.7961165048543677,3.9805825242718385
attention_unet,9067425_dip4,8.869565217391305,8.619718309859154,6.0,5.0,3.0,3.0,33.0,39.0,8.251329350041008,8.679531040072398,69,71,0.24984690753215055,2.816901408450717
attention_unet,9067425_mcp4,20.73,19.49,13.0,12.0,8.0,8.0,77.0,76.0,17.86048991489315,17.19330974536317,100,100,1.240000000000002,5.981669078630015
attention_unet,9067425_pip3,8.3125,6.938271604938271,4.0,4.0,3.0,3.0,47.0,43.0,10.89907536215802,8.427388739299248,80,81,1.3742283950617287,16.532070918035835
attention_unet,9067913_mcp5,18.348837209302324,17.906976744186046,12.0,11.5,6.0,6.0,74.0,74.0,15.442140653103875,15.497657667709197,86,86,0.4418604651162781,2.4081115335868137
attention_unet,9067913_pip3,8.390243902439025,7.182926829268292,6.0,6.0,2.0,1.0,41.0,41.0,7.747156988465268,6.124974960188712,82,82,1.2073170731707323,14.389534883720936
attention_unet,9067913_pip5,5.954545454545454,4.984848484848484,5.0,3.0,2.0,2.0,29.0,34.0,5.214873304431012,5.753766682587087,66,66,0.9696969696969697,16.28498727735369
attention_unet,9068197_dip4,5.366666666666666,5.049180327868853,3.0,3.0,1.0,2.0,30.0,33.0,7.280033577456143,6.790606408393241,60,61,0.3174863387978135,5.9158945117605
attention_unet,9068453_dip4,7.963636363636364,7.363636363636363,5.0,5.0,4.0,4.0,31.0,28.0,6.550402170480933,6.121092108034425,55,55,0.6000000000000005,7.534246575342472
attention_unet,9068453_pip4,7.064516129032258,7.238095238095238,3.0,3.0,1.0,2.0,40.0,37.0,9.177235102181244,9.624232454597928,62,63,0.17357910906298013,2.4570558817134174
attention_unet,9068894_pip3,11.025974025974026,12.682539682539682,5.0,5.0,1.0,1.0,49.0,47.0,13.575162600709023,13.802260450738226,77,63,1.6565656565656557,15.024211490642578
attention_unet,9071669_dip4,8.423728813559322,7.711864406779661,5.0,5.0,4.0,3.0,32.0,32.0,7.431502778952354,7.1687902850554925,59,59,0.7118644067796609,8.45070422535211
attention_unet,9072956_dip4,7.370967741935484,6.9523809523809526,5.0,5.0,3.0,3.0,31.0,41.0,6.27651503614541,7.145713714514172,62,63,0.41858678955453144,5.678857976450973
attention_unet,9072956_dip5,7.122448979591836,6.18,5.0,4.0,4.0,3.0,29.0,22.0,5.278499528067146,4.0776954275668995,49,50,0.9424489795918367,13.232091690544411
attention_unet,9072956_pip5,6.919354838709677,6.725806451612903,5.0,4.0,2.0,2.0,34.0,35.0,7.051191587921389,7.503051755116605,62,62,0.19354838709677402,2.797202797202795
attention_unet,9073948_dip4,8.766666666666667,8.01639344262295,5.0,5.0,4.0,3.0,35.0,35.0,7.996596498233205,7.708823565449899,60,61,0.7502732240437169,8.558249703920724
attention_unet,9075939_mcp5,12.605633802816902,12.11111111111111,7.0,7.0,5.0,4.0,40.0,37.0,9.537884244731618,9.175080313840969,71,72,0.4945226917057912,3.9230291744258294
attention_unet,9079361_pip3,10.0625,8.7375,6.0,4.5,3.0,2.0,43.0,41.0,10.560946631339446,10.241757356528224,80,80,1.3249999999999993,13.167701863354031
attention_unet,9084244_mcp2,18.314285714285713,17.047619047619047,11.0,10.0,5.0,3.0,71.0,68.0,16.49837757432633,16.580758183813952,105,105,1.2666666666666657,6.916276651066037
