model,sample,gt_mean_jsw_px,pred_mean_jsw_px,gt_median_jsw_px,pred_median_jsw_px,gt_min_jsw_px,pred_min_jsw_px,gt_max_jsw_px,pred_max_jsw_px,gt_std_jsw_px,pred_std_jsw_px,gt_valid_columns,pred_valid_columns,abs_error_px,percent_error
unet,9938453_dip2,4.887096774193548,7.188679245283019,3.0,4.0,1.0,1.0,30.0,39.0,5.711066898545929,8.386999381958097,62,53,2.3015824710894712,47.09508686717731
unet,9941446_dip2,6.2075471698113205,5.377358490566038,4.0,3.0,3.0,3.0,30.0,29.0,6.183845327967691,5.89283676151814,53,53,0.8301886792452828,13.373860182370818
unet,9942319_dip2,3.639344262295082,4.183673469387755,2.0,2.0,1.0,1.0,21.0,24.0,3.979590500744344,5.1455289464034415,61,49,0.5443292070926731,14.956793528222098
unet,9942553_dip2,3.6825396825396823,3.96875,2.0,2.0,1.0,1.0,33.0,32.0,5.811388372829153,6.324478115821099,63,64,0.28621031746031766,7.772090517241385
unet,9942724_dip2,4.935064935064935,5.453125,3.0,4.0,1.0,1.0,33.0,36.0,6.641736712202991,6.993143265683536,77,64,0.5180600649350646,10.497532894736835
unet,9942867_dip2,4.044444444444444,3.888888888888889,3.0,2.0,1.0,1.0,20.0,24.0,4.633000254481398,4.899987402352162,45,45,0.15555555555555545,3.8461538461538436
unet,9942935_dip2,5.2388059701492535,5.0606060606060606,3.0,3.0,1.0,1.0,31.0,27.0,6.667115897836803,5.752150554038629,67,66,0.17819990954319298,3.401536734870066
unet,9943317_dip2,6.016949152542373,5.796610169491525,5.0,5.0,2.0,3.0,23.0,23.0,3.9936030434434735,3.3180536515362213,59,59,0.22033898305084776,3.6619718309859204
unet,9943818_dip2,5.815789473684211,6.078947368421052,4.0,4.0,1.0,2.0,36.0,36.0,7.018229133207677,6.5649851843636435,76,76,0.2631578947368416,4.524886877828045
unet,9945335_dip2,2.891304347826087,3.8076923076923075,2.0,2.0,1.0,1.0,19.0,16.0,3.817740401983563,4.506569826113109,46,26,0.9163879598662206,31.694621168305375
unet,9946473_dip2,4.981481481481482,4.581818181818182,4.0,3.0,2.0,1.0,28.0,24.0,3.9510464658850815,4.180869457599413,54,55,0.39966329966329983,8.022980736735388
unet,9947497_dip2,4.9743589743589745,6.118421052631579,4.0,5.0,1.0,4.0,38.0,31.0,5.620416899799128,4.22700312297756,78,76,1.1440620782726043,22.9991861096039
unet,9948792_dip2,7.383561643835616,6.583333333333333,5.0,4.0,1.0,2.0,36.0,35.0,8.158750470047567,7.841750796573145,73,72,0.8002283105022832,10.837971552257269
unet,9949194_dip2,4.512820512820513,3.5584415584415585,3.0,3.0,1.0,1.0,51.0,22.0,6.170117377729847,3.241346146894401,78,77,0.9543789543789543,21.14817001180637
unet,9949467_dip2,5.5,6.072727272727272,5.0,5.0,3.0,3.0,18.0,28.0,3.0291790844923523,4.288905541487438,54,55,0.5727272727272723,10.41322314049586
unet,9950320_dip2,7.803921568627451,10.612903225806452,2.0,2.0,1.0,1.0,79.0,78.0,17.51192267004659,21.302244951140167,51,31,2.808981657179001,35.99448857189172
unet,9951122_dip2,3.4126984126984126,3.4603174603174605,2.0,2.0,1.0,2.0,20.0,20.0,3.444042109484471,3.29417666484646,63,63,0.047619047619047894,1.3953488372093104
unet,9951284_dip2,8.212121212121213,7.5,4.0,5.0,3.0,4.0,41.0,39.0,8.813755006729027,6.8988223632733146,66,64,0.7121212121212128,8.671586715867166
unet,9951449_dip2,5.828125,6.015625,4.0,4.5,3.0,3.0,29.0,30.0,4.942022256564108,5.069800869795085,64,64,0.1875,3.2171581769436997
unet,9951821_dip2,4.911111111111111,5.844444444444444,2.0,2.0,1.0,1.0,74.0,77.0,11.248352417077152,11.955390333430831,45,45,0.9333333333333327,19.004524886877814
unet,9952108_dip2,6.478260869565218,6.913043478260869,5.0,4.0,2.0,2.0,39.0,38.0,6.612699016269617,7.401016636853292,69,69,0.43478260869565144,6.711409395973143
unet,9952664_dip2,9.648936170212766,6.258064516129032,6.0,4.0,4.0,2.0,52.0,49.0,10.241454607881023,8.592198544249001,94,93,3.3908716540837336,35.14244051641356
unet,9953183_dip2,7.590163934426229,8.126984126984127,5.0,5.0,4.0,4.0,31.0,37.0,6.299562954344409,7.730566137694694,61,63,0.5368201925578973,7.072577050978776
unet,9953518_dip2,4.086206896551724,5.053571428571429,2.0,3.0,1.0,2.0,30.0,29.0,6.092065169231148,5.110981324759543,58,56,0.9673645320197046,23.673899939722727
unet,9954184_dip2,6.17910447761194,5.7164179104477615,5.0,4.0,3.0,3.0,28.0,27.0,4.638982689347903,5.027702273773683,67,67,0.46268656716417844,7.487922705314
unet,9954735_dip2,3.8947368421052633,4.5344827586206895,3.0,3.0,1.0,2.0,25.0,31.0,4.298854235463848,5.957364371070711,57,58,0.6397459165154262,16.42590866728797
unet,9955276_dip2,6.777777777777778,6.402985074626866,5.0,4.0,3.0,3.0,33.0,38.0,6.345713324868287,6.501572029172906,63,67,0.37479270315091195,5.529728407144603
