model,sample,gt_mean_jsw_px,pred_mean_jsw_px,gt_median_jsw_px,pred_median_jsw_px,gt_min_jsw_px,pred_min_jsw_px,gt_max_jsw_px,pred_max_jsw_px,gt_std_jsw_px,pred_std_jsw_px,gt_valid_columns,pred_valid_columns,abs_error_px,percent_error
attention_unet,9902757_pip2,6.161764705882353,4.379310344827586,3.0,2.0,1.0,1.0,41.0,37.0,9.293594084285164,8.760860425006479,68,58,1.782454361054767,28.9276602748745
attention_unet,9902772_pip2,8.54320987654321,7.078947368421052,3.0,2.0,1.0,1.0,55.0,51.0,13.79841588932285,12.701805878542515,81,76,1.4642625081221583,17.139488895649542
attention_unet,9902900_pip2,5.162162162162162,6.169014084507042,3.0,3.0,2.0,1.0,39.0,38.0,7.086391654178178,8.476954534672238,74,71,1.0068519223448797,19.504461322911283
attention_unet,9903020_pip2,8.782051282051283,7.641025641025641,4.0,3.0,2.0,2.0,48.0,47.0,10.836367349379747,11.167689611363345,78,78,1.1410256410256414,12.992700729927009
attention_unet,9903394_pip2,6.986486486486487,5.318840579710145,4.0,3.0,2.0,1.0,41.0,40.0,8.123195422457778,7.656564397031446,74,69,1.6676459067763423,23.869593249796775
attention_unet,9903777_pip2,6.4,5.532467532467533,3.0,3.0,2.0,1.0,53.0,46.0,10.118794394590692,8.994348031329793,80,77,0.8675324675324676,13.555194805194807
attention_unet,9905276_pip2,3.8767123287671232,4.206896551724138,3.0,3.0,1.0,2.0,21.0,32.0,3.0383178722095106,5.0778716037116585,73,58,0.33018422295701466,8.517119532106738
attention_unet,9905383_pip2,5.213114754098361,4.25531914893617,4.0,2.0,1.0,1.0,30.0,34.0,5.657186794640464,6.1694790466176785,61,47,0.9577956051621905,18.372808778268436
attention_unet,9905766_pip2,6.064516129032258,6.7073170731707314,3.0,1.0,1.0,1.0,37.0,35.0,8.071996530702632,10.153081719934088,62,41,0.6428009441384734,10.599377270368446
attention_unet,9906008_pip2,4.916666666666667,3.4107142857142856,3.0,2.0,1.0,1.0,39.0,37.0,7.3404321701412405,6.912144554835264,72,56,1.5059523809523814,30.629539951573857
attention_unet,9906491_pip2,6.7682926829268295,6.377049180327869,4.0,3.0,1.0,1.0,37.0,44.0,7.592195576408334,8.725624472793008,82,61,0.3912435025989609,5.780534632993657
attention_unet,9907012_pip2,8.89873417721519,9.027777777777779,3.0,3.0,1.0,1.0,51.0,52.0,12.97572703429672,13.159251310835598,79,72,0.12904360056258923,1.450134344871202
attention_unet,9907090_pip2,9.342105263157896,7.094594594594595,5.0,3.0,3.0,3.0,47.0,45.0,10.680223523655085,9.70116866590284,76,74,2.247510668563301,24.057860677578994
attention_unet,9907282_pip2,6.921052631578948,6.28,3.0,3.0,1.0,2.0,45.0,43.0,11.38993456602287,10.010074924794518,76,75,0.6410526315789475,9.26235741444867
attention_unet,9907544_pip2,9.13953488372093,9.025,2.0,2.0,1.0,1.0,58.0,60.0,15.176605919161481,15.12363630215961,86,80,0.11453488372093013,1.2531806615776069
attention_unet,9907767_pip2,4.428571428571429,5.3090909090909095,2.0,2.0,1.0,1.0,34.0,33.0,7.759457691969806,7.901375547155703,56,55,0.8805194805194807,19.88269794721408
attention_unet,9907800_pip2,5.127272727272727,6.211538461538462,2.0,2.0,1.0,1.0,35.0,43.0,7.420008687705146,9.749431025728825,55,52,1.0842657342657347,21.147026732133124
attention_unet,9907998_pip2,4.8076923076923075,5.328125,2.0,2.0,1.0,1.0,40.0,36.0,6.808851125477425,8.286009834919037,78,64,0.5204326923076925,10.825000000000005
attention_unet,9937943_dip2,3.484848484848485,3.033333333333333,2.0,2.0,1.0,1.0,19.0,17.0,3.738588391206144,3.633027510064972,66,60,0.45151515151515165,12.956521739130439
attention_unet,9938327_dip2,4.698412698412699,4.796875,3.0,3.0,1.0,2.0,27.0,32.0,4.692563927175889,5.09957010289838,63,64,0.0984623015873014,2.0956503378378337
attention_unet,9938453_dip2,4.887096774193548,5.980769230769231,3.0,3.0,1.0,1.0,30.0,32.0,5.711066898545929,6.960024272215039,62,52,1.0936724565756828,22.378776339172386
attention_unet,9941446_dip2,6.2075471698113205,4.830188679245283,4.0,3.0,3.0,2.0,30.0,28.0,6.183845327967691,5.186105708258397,53,53,1.3773584905660377,22.188449848024316
attention_unet,9942319_dip2,3.639344262295082,4.232558139534884,2.0,2.0,1.0,1.0,21.0,24.0,3.979590500744344,5.1255729540301065,61,43,0.5932138772398021,16.300020951183754
attention_unet,9942553_dip2,3.6825396825396823,4.1,2.0,2.0,1.0,1.0,33.0,33.0,5.811388372829153,6.4799691357289655,63,60,0.4174603174603173,11.33620689655172
attention_unet,9942724_dip2,4.935064935064935,5.462962962962963,3.0,3.0,1.0,1.0,33.0,34.0,6.641736712202991,6.962101010478786,77,54,0.5278980278980274,10.696881091617923
attention_unet,9942867_dip2,4.044444444444444,3.7857142857142856,3.0,2.0,1.0,1.0,20.0,29.0,4.633000254481398,5.129446801536782,45,42,0.2587301587301587,6.39717425431711
attention_unet,9942935_dip2,5.2388059701492535,4.7611940298507465,3.0,3.0,1.0,1.0,31.0,27.0,6.667115897836803,5.849070731752095,67,67,0.47761194029850706,9.116809116809108
attention_unet,9943317_dip2,6.016949152542373,4.896551724137931,5.0,4.5,2.0,2.0,23.0,16.0,3.9936030434434735,2.339242842227121,59,58,1.1203974284044422,18.62068965517242
attention_unet,9943818_dip2,5.815789473684211,4.855263157894737,4.0,3.0,1.0,1.0,36.0,36.0,7.018229133207677,6.486228219057304,76,76,0.9605263157894735,16.515837104072396
attention_unet,9945335_dip2,2.891304347826087,4.85,2.0,2.5,1.0,1.0,19.0,18.0,3.817740401983563,5.1795270054320595,46,20,1.9586956521739127,67.74436090225564
attention_unet,9946473_dip2,4.981481481481482,4.581818181818182,4.0,3.0,2.0,2.0,28.0,23.0,3.9510464658850815,3.8785700696421572,54,55,0.39966329966329983,8.022980736735388
attention_unet,9947497_dip2,4.9743589743589745,5.987012987012987,4.0,4.0,1.0,3.0,38.0,39.0,5.620416899799128,6.891541034558248,78,77,1.0126540126540124,20.357477573972417
attention_unet,9948792_dip2,7.383561643835616,6.027397260273973,5.0,3.0,1.0,1.0,36.0,37.0,8.158750470047567,8.74129328499159,73,73,1.3561643835616435,18.367346938775505
attention_unet,9949194_dip2,4.512820512820513,3.896103896103896,3.0,2.0,1.0,1.0,51.0,48.0,6.170117377729847,6.889827652424601,78,77,0.6167166167166167,13.665879574970486
attention_unet,9949467_dip2,5.5,5.672727272727273,5.0,5.0,3.0,3.0,18.0,28.0,3.0291790844923523,4.103455508158706,54,55,0.17272727272727284,3.1404958677685975
attention_unet,9950320_dip2,7.803921568627451,9.727272727272727,2.0,2.0,1.0,1.0,79.0,78.0,17.51192267004659,20.76896391876478,51,33,1.9233511586452758,24.645957058017352
attention_unet,9951122_dip2,3.4126984126984126,3.2857142857142856,2.0,2.0,1.0,1.0,20.0,19.0,3.444042109484471,3.004909059863524,63,63,0.12698412698412698,3.7209302325581395
attention_unet,9951284_dip2,8.212121212121213,6.984375,4.0,4.0,3.0,4.0,41.0,37.0,8.813755006729027,6.808753987285412,66,64,1.2277462121212128,14.950415129151299
attention_unet,9951449_dip2,5.828125,5.40625,4.0,4.0,3.0,3.0,29.0,31.0,4.942022256564108,4.936214231321408,64,64,0.421875,7.238605898123325
attention_unet,9951821_dip2,4.911111111111111,6.217391304347826,2.0,3.0,1.0,1.0,74.0,77.0,11.248352417077152,11.990780957774005,45,46,1.3062801932367147,26.598465473145772
attention_unet,9952108_dip2,6.478260869565218,6.3768115942028984,5.0,4.0,2.0,2.0,39.0,39.0,6.612699016269617,7.448570428496422,69,69,0.10144927536231929,1.5659955257270763
attention_unet,9952664_dip2,9.648936170212766,5.860215053763441,6.0,3.0,4.0,2.0,52.0,49.0,10.241454607881023,8.825173424656157,94,93,3.7887211164493246,39.2656874251639
attention_unet,9953183_dip2,7.590163934426229,7.603174603174603,5.0,5.0,4.0,3.0,31.0,38.0,6.299562954344409,7.75526381924056,61,63,0.013010668748373533,0.17141485823991048
attention_unet,9953518_dip2,4.086206896551724,5.4035087719298245,2.0,3.0,1.0,2.0,30.0,36.0,6.092065169231148,6.709144451229747,58,57,1.3173018753781003,32.23776741431637
attention_unet,9954184_dip2,6.17910447761194,5.08955223880597,5.0,4.0,3.0,3.0,28.0,28.0,4.638982689347903,4.403971556578414,67,67,1.08955223880597,17.632850241545892
attention_unet,9954735_dip2,3.8947368421052633,3.912280701754386,3.0,3.0,1.0,2.0,25.0,25.0,4.298854235463848,4.82784577201877,57,57,0.01754385964912286,0.45045045045045184
attention_unet,9955276_dip2,6.777777777777778,6.134328358208955,5.0,4.0,3.0,3.0,33.0,38.0,6.345713324868287,6.5080788425263485,63,67,0.6434494195688227,9.493516026425254
